Product Name,Price,Rating,Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount,Seller,Return Policy,Product URL,Popularity,Price_Category
Uppal-Madan At Plus Smartphones 14,0.35715020481536747,0.25,0.42536790469516467,0.07035175879396986,0.04021121039805036,1,12,0.0,3,0,https://www.flipkart.com/Uppal-Madan-At-Plus-Smartphones-14-6825,0.3002254144717707,4
Edwin-Dar Praesentium Plus Lighting 6,0.1551438565869234,0.7000000000000002,0.6430073080388428,0.3810050251256281,0.3783509341998375,3,8,0.11428571428571428,6,0,https://www.flipkart.com/Edwin-Dar-Praesentium-Plus-Lighting-6-2463,0.5708762886597938,3
Walla-Mannan Tempore Plus Washing Machines 14,0.07945050330753672,0.0,0.33566923615977573,0.10753768844221107,0.02010560519902518,0,15,0.2857142857142857,2,1,https://www.flipkart.com/Walla-Mannan-Tempore-Plus-Washing-Machines-14-3222,0.20290938176647383,1
Mander Group Amet Plus Laptops 6,0.8840380688132418,0.30000000000000004,0.5614175593152468,0.22391959798994976,0.10926076360682371,1,7,0.8714285714285714,1,1,https://www.flipkart.com/Mander-Group-Amet-Plus-Laptops-6-8413,0.4076487412338817,7
Kari LLC Dolorem Plus Jeans 9,0.1447878943762842,0.7999999999999998,0.9893883271598759,0.707035175879397,0.049959382615759544,2,5,0.8142857142857143,3,1,https://www.flipkart.com/Kari-LLC-Dolorem-Plus-Jeans-9-7538,0.9183458294283035,3
Devi and Sons Aliquam Pro Lighting 12,0.021029560690289342,0.3500000000000001,0.8239062969266193,0.2927638190954774,0.10824532900081234,3,8,0.5,2,1,https://www.flipkart.com/Devi-and-Sons-Aliquam-Pro-Lighting-12-6989,0.6149512813883592,5
Datta PLC Necessitatibus Pro Headphones 7,0.14009787099783724,0.75,0.971969166082691,0.06020100502512563,0.008123476848090982,1,4,0.5,4,1,https://www.flipkart.com/Datta-PLC-Necessitatibus-Pro-Headphones-7-6272,0.8825461332126814,3
Nazareth and Sons Quibusdam Ultra Furniture 12,0.044869786796240534,0.5,0.60776854539994,0.34311557788944724,0.16186027619821283,3,3,0.11428571428571428,6,1,https://www.flipkart.com/Nazareth-and-Sons-Quibusdam-Ultra-Furniture-12-3120,0.4904542222796755,1
Bandi PLC Nobis Ultra Headphones 8,0.19537501356107317,0.44999999999999996,0.1523676043648013,0.1149748743718593,0.07778229082047115,1,4,0.2857142857142857,4,0,https://www.flipkart.com/Bandi-PLC-Nobis-Ultra-Headphones-8-8176,0.11982718223830913,3
Anne-Golla A Lite Refrigerators 13,0.17848701063999192,0.6499999999999999,0.5934527980778858,0.47045226130653267,0.2963038180341186,0,10,0.08571428571428572,1,1,https://www.flipkart.com/Anne-Golla-A-Lite-Refrigerators-13-4893,0.5148882622887244,3
"Amble, Sinha and Rout Ex Ultra Smartwatches 8",0.1456627893708168,0.3500000000000001,0.897687456201822,0.8505527638190955,0.0790008123476848,1,13,0.0,7,0,"https://www.flipkart.com/Amble,-Sinha-and-Rout-Ex-Ultra-Smartwatches-8-6788",0.6700303784377726,3
De-Aggarwal Natus Pro Laptops 12,0.390109575077273,0.6499999999999999,0.4391831014115527,0.9374874371859296,0.19191714053614947,1,7,0.0,5,1,https://www.flipkart.com/De-Aggarwal-Natus-Pro-Laptops-12-8045,0.3810474097534175,4
Chokshi and Sons Enim Plus Headphones 4,0.07256316448756649,0.5,0.6610271298428272,0.6801005025125628,0.4989845653939886,1,4,0.6285714285714286,2,1,https://www.flipkart.com/Chokshi-and-Sons-Enim-Plus-Headphones-4-1440,0.5334364799793168,1
Ranganathan-Jani Aperiam Plus Dresses 15,0.17011837301170177,0.44999999999999996,0.08929822805085594,0.9563819095477387,0.3231112916328188,2,2,0.0,2,1,https://www.flipkart.com/Ranganathan-Jani-Aperiam-Plus-Dresses-15-6532,0.07019964127589437,3
Sheth PLC Quas Ultra Laptops 13,0.232201869392431,0.10000000000000009,0.41395535088597457,0.578894472361809,0.1756701868399675,1,7,0.8714285714285714,2,0,https://www.flipkart.com/Sheth-PLC-Quas-Ultra-Laptops-13-3256,0.26704343470251757,4
"Shenoy, Sekhon and Ghose Quidem Lite Lighting 5",0.1711612205423578,0.75,0.06737411152267495,0.8249246231155779,0.12103980503655563,3,8,0.0,5,1,"https://www.flipkart.com/Shenoy,-Sekhon-and-Ghose-Quidem-Lite-Lighting-5-3350",0.06123759816436673,3
Seshadri-Kadakia Recusandae Plus Washing Machines 2,0.01195414120845363,0.75,0.3405746320953048,0.31698492462311556,0.31986190089358246,0,15,0.6571428571428571,2,1,https://www.flipkart.com/Seshadri-Kadakia-Recusandae-Plus-Washing-Machines-2-4782,0.309284410044275,2
"More, Korpal and Master Nemo Plus Headphones 2",0.1654880946425189,0.19999999999999996,0.2817098808689558,0.4174874371859296,0.30950446791226643,1,4,0.0,7,0,"https://www.flipkart.com/More,-Korpal-and-Master-Nemo-Plus-Headphones-2-4024",0.19307274666321944,3
Contractor LLC Possimus Lite Refrigerators 4,0.189018232908049,0.8500000000000001,0.015216738412253478,0.8335678391959799,0.1811535337124289,0,10,0.15714285714285714,6,0,https://www.flipkart.com/Contractor-LLC-Possimus-Lite-Refrigerators-4-5646,0.014540849303558154,3
Grewal Inc Animi Plus Washing Machines 8,0.10807755737347771,0.19999999999999996,0.7488237060766844,0.24864321608040205,0.08773354995938261,0,15,0.22857142857142856,4,0,https://www.flipkart.com/Grewal-Inc-Animi-Plus-Washing-Machines-8-5013,0.5135087095627443,3
Mittal LLC Earum Ultra Smartphones 3,0.020241793834266865,0.5499999999999998,0.5280808889778758,0.7251256281407035,0.2363931762794476,1,12,0.24285714285714285,3,1,https://www.flipkart.com/Mittal-LLC-Earum-Ultra-Smartphones-3-5605,0.4368193129302265,5
Venkataraman Inc Quo Plus Refrigerators 7,0.20386996691459508,0.44999999999999996,0.314646110721794,0.8656281407035176,0.11007311129163282,0,10,0.0,2,0,https://www.flipkart.com/Venkataraman-Inc-Quo-Plus-Refrigerators-7-7434,0.24751963287334774,4
Luthra-Banerjee Facilis Lite Washing Machines 15,0.07080088747035534,0.25,0.11873060366403043,0.9471356783919598,0.688667749796913,0,15,0.7142857142857143,2,0,https://www.flipkart.com/Luthra-Banerjee-Facilis-Lite-Washing-Machines-15-4212,0.08368815240926865,1
"Kurian, Arya and Chana Doloremque Lite ACs 11",0.11266238456625807,0.7999999999999998,0.3982380618680548,0.6168844221105527,0.5885458976441917,0,0,0.34285714285714286,5,1,"https://www.flipkart.com/Kurian,-Arya-and-Chana-Doloremque-Lite-ACs-11-8637",0.36969589244740325,3
"Thakkar, Goda and Patla Saepe Pro Laptops 2",0.4945237756629508,0.6499999999999999,0.15577134848333166,0.7817085427135678,0.11880584890333062,1,7,0.2714285714285714,6,1,"https://www.flipkart.com/Thakkar,-Goda-and-Patla-Saepe-Pro-Laptops-2-5237",0.1351658695019875,0
Dhingra PLC Provident Ultra T-Shirts 11,0.0010313241316918125,0.6499999999999999,0.7417158874762239,0.9967839195979898,0.5420389926888708,2,14,0.2714285714285714,3,0,https://www.flipkart.com/Dhingra-PLC-Provident-Ultra-T-Shirts-11-7020,0.6435179200465372,6
Handa Ltd Maiores Ultra Washing Machines 8,0.12294466929571476,0.19999999999999996,0.9723696065672239,0.42824120603015076,0.1707961007311129,0,15,0.39999999999999997,7,0,https://www.flipkart.com/Handa-Ltd-Maiores-Ultra-Washing-Machines-8-5037,0.6668592250266618,3
"Bhalla, Prakash and Bala Consequuntur Pro Kitchenware 3",0.05854123566009362,0.1499999999999999,0.520072079287216,0.8862311557788944,0.21770917952883834,3,6,0.6142857142857142,2,1,"https://www.flipkart.com/Bhalla,-Prakash-and-Bala-Consequuntur-Pro-Kitchenware-3-8075",0.34607180945609667,1
Raja Group Odio Plus T-Shirts 13,0.0037836899818620897,0.25,0.5350885974572029,0.2542713567839196,0.0743298131600325,2,14,0.37142857142857144,4,0,https://www.flipkart.com/Raja-Group-Odio-Plus-T-Shirts-13-3968,0.3777065895355977,2
Datta-Dani Iure Pro Smartphones 4,0.5456976647169505,0.3500000000000001,0.8963860246270898,0.5407035175879397,0.10194963444354183,1,12,0.0,0,0,https://www.flipkart.com/Datta-Dani-Iure-Pro-Smartphones-4-3918,0.6690588339850693,0
Gara-Prabhu Autem Pro Laptops 6,0.8650654147624619,0.5499999999999998,0.5322855140654721,0.7282412060301507,0.4055645816409423,1,7,0.45714285714285713,5,0,https://www.flipkart.com/Gara-Prabhu-Autem-Pro-Laptops-6-5649,0.4402974824677633,7
Rajagopal Ltd Quod Ultra Refrigerators 13,0.3078117081427389,0.5,0.6948643507858645,0.12884422110552765,0.11494719740048741,0,10,0.6428571428571428,3,0,https://www.flipkart.com/Rajagopal-Ltd-Quod-Ultra-Refrigerators-13-2875,0.5607447564877355,4
Kari-Sarraf In Plus Shoes 10,0.1931040607895833,0.7000000000000002,0.8440284312744019,0.7,0.3113322502030869,2,11,0.7571428571428571,5,1,https://www.flipkart.com/Kari-Sarraf-In-Plus-Shoes-10-2388,0.7493334518307857,3
"Patla, Lalla and Dara Rem Pro Shoes 10",0.15186743706678343,0.9500000000000002,0.3504855340874962,0.7169849246231156,0.33265637692932576,2,11,0.0,7,0,"https://www.flipkart.com/Patla,-Lalla-and-Dara-Rem-Pro-Shoes-10-4408",0.3466575639078306,3
Wason-Manda Aperiam Lite Refrigerators 5,0.2843911425454088,0.1499999999999999,0.15457002702973272,0.5865326633165829,0.5649878147847278,0,10,0.5,5,0,https://www.flipkart.com/Wason-Manda-Aperiam-Lite-Refrigerators-5-3492,0.10271507287593315,4
"Subramaniam, Dhawan and Bedi Dolorem Plus Headphones 9",0.019383641896765922,0.9500000000000002,0.20943037341075182,0.9635175879396984,0.7902112103980503,1,4,0.0,2,0,"https://www.flipkart.com/Subramaniam,-Dhawan-and-Bedi-Dolorem-Plus-Headphones-9-2889",0.20720558769350095,2
Mand-Din Quod Lite Dresses 9,0.19735980861682034,0.30000000000000004,0.5603163479827811,0.38271356783919597,0.0020308692120227455,2,2,0.6142857142857142,6,1,https://www.flipkart.com/Mand-Din-Quod-Lite-Dresses-9-3293,0.40684888343082437,3
Bakshi PLC Labore Plus ACs 9,0.16936557786473103,0.30000000000000004,0.9576534187606367,0.8603015075376884,0.6791226645004061,0,0,0.8571428571428571,7,1,https://www.flipkart.com/Bakshi-PLC-Labore-Plus-ACs-9-7102,0.6954521216430211,3
Kar-Bal Suscipit Lite Washing Machines 10,0.0718959315816857,0.30000000000000004,0.10741815997597357,0.6116582914572865,0.3941917140536149,0,15,0.9428571428571428,3,1,https://www.flipkart.com/Kar-Bal-Suscipit-Lite-Washing-Machines-10-2153,0.07788918333710369,1
Dey-Maharaj Minima Ultra Refrigerators 7,0.09312359837124183,0.7000000000000002,0.4039443387726499,0.7193969849246231,0.5304630381803411,0,10,0.07142857142857142,5,0,https://www.flipkart.com/Dey-Maharaj-Minima-Ultra-Refrigerators-7-7685,0.358647351581941,3
Date-Chawla Quia Ultra Decor 6,0.01402883483660824,0.30000000000000004,0.12693963359695665,0.3615075376884422,0.3162063363119415,3,1,0.09999999999999999,2,0,https://www.flipkart.com/Date-Chawla-Quia-Ultra-Decor-6-9966,0.0920684807549365,2
Vohra Inc Enim Lite Microwaves 7,0.1838488843141486,0.1499999999999999,0.2868154970467514,0.6060301507537689,0.034930950446791224,0,9,0.0,0,1,https://www.flipkart.com/Vohra-Inc-Enim-Lite-Microwaves-7-6108,0.19076608602915035,3
Subramanian-Gara Ratione Lite Smartwatches 4,0.16428532481892003,0.44999999999999996,0.90779857843628,0.6672361809045226,0.08062550771730301,1,13,0.6142857142857142,4,1,https://www.flipkart.com/Subramanian-Gara-Ratione-Lite-Smartwatches-4-8297,0.7142548395436771,3
"Kapadia, Bora and Ravel Tempore Pro Smartwatches 4",0.12130047700447519,0.6499999999999999,0.40514566022624887,0.9323618090452261,0.6147441104792851,1,13,0.0,5,1,"https://www.flipkart.com/Kapadia,-Bora-and-Ravel-Tempore-Pro-Smartwatches-4-4685",0.35151730601428427,3
"Sengupta, Bera and Sanghvi Alias Lite Washing Machines 12",0.14713682080905827,0.6000000000000001,0.7926719391330463,0.6900502512562814,0.5582859463850528,0,15,0.6571428571428571,0,1,"https://www.flipkart.com/Sengupta,-Bera-and-Sanghvi-Alias-Lite-Washing-Machines-12-5758",0.6717108877613677,3
Vohra LLC Consequuntur Pro Microwaves 2,0.019558018627433896,0.3999999999999999,0.3081389528481329,0.2881407035175879,0.023761169780666124,0,9,0.0,4,0,https://www.flipkart.com/Vohra-LLC-Consequuntur-Pro-Microwaves-2-2290,0.2361600361955854,2
"Ganguly, Vora and Raju Delectus Lite Smartwatches 13",0.001978129953907207,0.7000000000000002,0.2145359895885474,0.29035175879396985,0.29569455727051175,1,13,0.09999999999999999,2,0,"https://www.flipkart.com/Ganguly,-Vora-and-Raju-Delectus-Lite-Smartwatches-13-7397",0.19049946676146462,6
Mody LLC Est Pro Shoes 10,0.14706743950797735,0.7999999999999998,0.0,0.06482412060301508,0.029041429731925264,2,11,0.11428571428571428,1,0,https://www.flipkart.com/Mody-LLC-Est-Pro-Shoes-10-9316,8.887308922858139e-05,3
"Butala, Pau and Hans Ipsa Pro Headphones 5",0.18242769187603586,0.8500000000000001,0.29011913104414855,0.5236180904522613,0.1827782290820471,1,4,0.5857142857142857,1,0,"https://www.flipkart.com/Butala,-Pau-and-Hans-Ipsa-Pro-Headphones-5-2899",0.2752258184403581,3
Chander PLC Dolores Plus Laptops 15,0.7496551211309987,0.050000000000000044,0.5246771448593454,0.4896482412060301,0.20857026807473597,1,7,0.2571428571428571,0,0,https://www.flipkart.com/Chander-PLC-Dolores-Plus-Laptops-15-2440,0.32792150082409594,0
Sane Inc Ratione Lite T-Shirts 8,0.00273859398311545,0.1499999999999999,0.13444789268195015,0.35809045226130654,0.1397238017871649,2,14,0.0,7,0,https://www.flipkart.com/Sane-Inc-Ratione-Lite-T-Shirts-8-7154,0.08931745467472448,6
Arya and Sons Eligendi Pro T-Shirts 9,0.003422208585084803,0.6499999999999999,0.28641505656221844,0.9739698492462312,0.9098294069861901,2,14,0.9714285714285714,5,0,https://www.flipkart.com/Arya-and-Sons-Eligendi-Pro-T-Shirts-9-5392,0.24850935591248424,6
"Kari, Vyas and Natt Corporis Pro T-Shirts 15",0.0038847104410747587,0.3500000000000001,0.190009009910902,0.5738693467336683,0.159017059301381,2,14,0.0,1,1,"https://www.flipkart.com/Kari,-Vyas-and-Natt-Corporis-Pro-T-Shirts-15-5408",0.1417343987331545,2
Sethi-Pant Iusto Pro T-Shirts 2,0.004164845474431987,0.30000000000000004,0.5741315446991692,0.9192964824120603,0.153127538586515,2,14,0.11428571428571428,7,1,https://www.flipkart.com/Sethi-Pant-Iusto-Pro-T-Shirts-2-5267,0.4168834631419061,2
"Das, Malhotra and Raghavan Quas Pro Microwaves 2",0.002908313172738641,0.6000000000000001,0.02542797076784463,0.7380904522613065,0.06539398862713242,0,9,0.0,2,0,"https://www.flipkart.com/Das,-Malhotra-and-Raghavan-Quas-Pro-Microwaves-2-6145",0.021547684452057007,6
Bhargava-Goswami Beatae Lite Lighting 10,0.11400741014780225,0.25,0.8970867954750226,0.4608040201005025,0.45857026807473594,3,8,0.0,7,0,https://www.flipkart.com/Bhargava-Goswami-Beatae-Lite-Lighting-10-1667,0.6333379116439906,3
Vala-Khurana Delectus Lite Refrigerators 9,0.24213692640675608,0.30000000000000004,0.7035739313244569,0.33195979899497485,0.14256701868399674,0,10,0.08571428571428572,0,0,https://www.flipkart.com/Vala-Khurana-Delectus-Lite-Refrigerators-9-6896,0.5109031121739973,4
Deshmukh-Dhingra Necessitatibus Lite Furniture 8,0.06049732259646992,0.44999999999999996,0.06587245970567625,0.9007035175879397,0.5402112103980503,3,3,0.44285714285714284,5,0,https://www.flipkart.com/Deshmukh-Dhingra-Necessitatibus-Lite-Furniture-8-6108,0.05176655463271176,1
"Chauhan, Venkatesh and Gulati Quaerat Lite Furniture 14",0.01044389337346742,0.050000000000000044,0.4602062268495345,0.3609045226130653,0.200446791226645,3,3,0.0,3,0,"https://www.flipkart.com/Chauhan,-Venkatesh-and-Gulati-Quaerat-Lite-Furniture-14-4750",0.2875973564295641,2
"Khare, Oza and Nath Deserunt Plus ACs 11",0.19551397691931446,0.6499999999999999,0.06657323055360898,0.21899497487437186,0.2203493095044679,0,0,0.35714285714285715,3,0,"https://www.flipkart.com/Khare,-Oza-and-Nath-Deserunt-Plus-ACs-11-2274",0.0577796270562001,3
"Venkatesh, Konda and Padmanabhan Earum Ultra Microwaves 12",0.038679794294078584,0.3999999999999999,0.3101411552707979,0.29236180904522613,0.11799350121852152,0,9,0.18571428571428572,6,0,"https://www.flipkart.com/Venkatesh,-Konda-and-Padmanabhan-Earum-Ultra-Microwaves-12-5665",0.23769511682771544,5
"Nadkarni, Pant and Boase Consequatur Plus Refrigerators 10",0.17889627198369412,0.30000000000000004,0.019121033136450093,0.036683417085427134,0.025995125913891144,0,10,0.0,3,1,"https://www.flipkart.com/Nadkarni,-Pant-and-Boase-Consequatur-Plus-Refrigerators-10-6946",0.013755130401060014,3
"Mann, Singh and Randhawa Ad Plus Washing Machines 8",0.14715870322172553,0.1499999999999999,0.36880568625488036,0.29346733668341707,0.2770105605199025,0,15,0.37142857142857144,3,1,"https://www.flipkart.com/Mann,-Singh-and-Randhawa-Ad-Plus-Washing-Machines-8-4876",0.24535638108780658,3
"Vora, Saraf and Jhaveri Fuga Plus Shoes 8",0.12650696547308612,0.7999999999999998,0.1504655120632696,0.4187939698492462,0.10316815597075547,2,11,0.0,5,1,"https://www.flipkart.com/Vora,-Saraf-and-Jhaveri-Fuga-Plus-Shoes-8-3621",0.13973677406844842,3
Borah PLC Impedit Plus Dresses 1,0.0019516703026269415,0.75,0.5418960856942637,0.1677386934673367,0.10134037367993501,2,2,0.12857142857142856,2,0,https://www.flipkart.com/Borah-PLC-Impedit-Plus-Dresses-1-5021,0.4920700966292861,6
"Ganguly, Roy and Handa Magnam Lite Refrigerators 15",0.27433800080511217,0.6499999999999999,0.6607267994794274,0.28693467336683415,0.024776604386677496,0,10,0.3142857142857143,4,1,"https://www.flipkart.com/Ganguly,-Roy-and-Handa-Magnam-Lite-Refrigerators-15-4521",0.5732536437966583,4
Padmanabhan-Pillai Odit Plus Dresses 6,0.0497699214875094,0.8999999999999999,0.04735208729602563,0.6876381909547739,0.6456133225020309,2,2,0.7285714285714285,0,0,https://www.flipkart.com/Padmanabhan-Pillai-Odit-Plus-Dresses-6-5512,0.045991823675790966,1
Pant LLC Nulla Ultra Lighting 8,0.054040404810982934,0.3999999999999999,0.9225147662428672,0.0813065326633166,0.08367181153533712,3,8,0.0,2,1,https://www.flipkart.com/Pant-LLC-Nulla-Ultra-Lighting-8-5862,0.7071995281646898,1
Pall LLC Placeat Pro Dresses 10,0.17513342048288585,0.8999999999999999,0.6464110521573732,0.43035175879396986,0.0012185215272136475,2,2,0.0,6,1,https://www.flipkart.com/Pall-LLC-Placeat-Pro-Dresses-10-2014,0.6261553501599715,3
Sarkar LLC Officia Plus Laptops 6,0.47445736233974956,0.7999999999999998,0.4647111823005306,0.055376884422110556,0.01563769293257514,1,7,0.41428571428571426,1,1,https://www.flipkart.com/Sarkar-LLC-Officia-Plus-Laptops-6-3187,0.431389975115535,0
Bora-Shan Rerum Lite Decor 6,0.02224927432699937,0.7000000000000002,0.7415156672339573,0.8916582914572865,0.16653127538586515,3,1,0.5714285714285714,1,0,https://www.flipkart.com/Bora-Shan-Rerum-Lite-Decor-6-6123,0.6583274084607181,5
"Raval, Guha and Kota Neque Ultra Smartwatches 12",0.1847751728650374,0.6499999999999999,0.28921813995394935,0.04432160804020101,0.016856214459788788,1,13,0.7999999999999999,2,1,"https://www.flipkart.com/Raval,-Guha-and-Kota-Neque-Ultra-Smartwatches-12-4022",0.25094124680864816,3
Bhat-Bansal Error Ultra T-Shirts 6,0.0037614462082516693,0.6499999999999999,0.18480328361197318,0.8012060301507538,0.5501624695369618,2,14,0.9857142857142857,0,1,https://www.flipkart.com/Bhat-Bansal-Error-Ultra-T-Shirts-6-2289,0.16035331092654231,2
Grover-Dave Voluptas Pro Decor 6,0.1467661046326232,0.7999999999999998,0.2572830113124437,0.5669346733668341,0.2528432168968318,3,1,0.0,2,1,https://www.flipkart.com/Grover-Dave-Voluptas-Pro-Decor-6-9682,0.23887470510293116,3
"Sachar, Shetty and Bahl Autem Ultra T-Shirts 2",0.007373931405502146,0.6499999999999999,0.17178896786465112,0.0977889447236181,0.005077173030056864,2,14,0.0,1,1,"https://www.flipkart.com/Sachar,-Shetty-and-Bahl-Autem-Ultra-T-Shirts-2-1638",0.14906238890863843,2
Memon Inc Mollitia Lite Refrigerators 14,0.2606757064184851,1.0,0.9908899789768746,0.5237185929648241,0.24878147847278634,0,10,0.7285714285714285,3,1,https://www.flipkart.com/Memon-Inc-Mollitia-Lite-Refrigerators-14-6336,0.9997980157062986,4
Contractor PLC Rem Plus Furniture 9,0.11515613643479528,0.25,0.5922514766242868,0.9109547738693468,0.18419983753046304,3,3,0.5714285714285714,4,1,https://www.flipkart.com/Contractor-PLC-Rem-Plus-Furniture-9-5453,0.4180731506318069,3
Gera-Mallick Voluptates Lite Kitchenware 5,0.027341371981501855,0.75,0.009110021023125438,0.00864321608040201,0.00020308692120227456,3,6,0.17142857142857143,7,1,https://www.flipkart.com/Gera-Mallick-Voluptates-Lite-Kitchenware-5-6671,0.008337911643990562,5
